id,price
466,5202.57
467,3041.71
468,467.2
469,557.74
470,5176.3
471,11297.23
472,8893.64
473,13401.09
474,1829.165
475,7440.17
476,5174.18
477,2065.71
478,814.1203333333334
479,8591.51
480,2007.06
481,4985.23
482,1168.12
483,520.02
484,4190.48
485,490.51
486,857.37
487,540.0016666666667
488,2870.01
489,1924.8
490,769.345
491,758.6858333333334
492,1926.256
493,16030.29
494,8942.33
495,604.5378333333333
496,2290.72
497,1404.88
498,11738.328333333335
499,809.6314285714285
500,2678.06
501,2094.275
502,1692.07
503,4292.9075
504,3308.673333333333
505,7871.87
506,669.12
507,17150.623333333333
508,995.1466666666668
509,6478.49
510,2532.277666666667
511,2869.7125
512,2245.64
513,602.97
514,5021.906666666666
515,386.97
516,8192.71
517,2589.13
518,8761.160166666667
519,6364.39
520,5055.68
521,926.5233333333333
522,643.4875
523,4296.045999999999
524,9607.62
525,898.88
526,723.96
527,618.1306666666667
528,878.8266666666666
529,938.0726190476189
530,3943.099333333333
531,5931.81
532,5929.095
533,10223.64
534,1915.9675
535,1725.18
536,568.81
537,4352.12
538,420.05
539,10618.98
540,2648.18
541,1830.553333333333
542,3532.78
543,1354.72
544,922.08
545,4919.71
546,5791.54
547,1214.61
548,4467.43
549,5103.29
550,15498.75
551,3229.0935
552,4295.305
553,1829.226666666667
554,3865.2453333333337
555,986.8166666666667
556,2028.85
557,545.3313333333334
558,3478.1452777777777
559,5020.15
560,733.0406666666667
561,3163.36
562,8333.71
563,920.56
564,1396.816
565,9942.79
566,2211.79
567,1072.63
568,2266.1
569,3038.2659999999996
570,758.785
571,566.9166666666666
572,10437.19
573,2054.515
574,1977.1229999999998
575,674.3463333333333
576,456.17
577,2481.57
578,7585.92
579,6163.33
580,954.6883333333333
581,8560.93
582,649.413
583,1878.01
584,856.2775
585,5360.425
586,12210.736666666666
587,737.67
588,1099.4038333333333
589,777.6130555555554
590,3671.99
591,4544.69
592,4931.01
593,4153.66
594,713.1941666666667
595,534.8526666666667
596,4426.94
597,632.832
598,1289.175
599,6898.41
600,847.9591666666665
601,686.89
602,2519.3615
603,4767.13
604,2145.07
605,1418.38
606,6827.1425
607,5369.24
608,14144.53
609,773.1566666666665
610,9722.09
611,16193.07
612,4858.026785714286
613,1238.1
614,714.189
615,10302.17
616,2492.3416666666667
617,523.2356666666666
618,1875.18
619,579.4540000000001
620,5377.27
621,4444.09
622,15814.97
623,640.53
624,926.3616666666667
625,16519.02
626,14827.245
627,6518.41
628,6287.154333333334
629,1218.43
630,2816.2525
631,14257.58
632,1181.3025
633,1018.5733095238095
634,595.81
635,3739.72
636,4424.97
637,3144.64
638,4548.27
639,1115.92
640,12105.1345
641,5990.34
642,629.4108333333334
643,10205.941666666666
644,13357.488333333335
645,4080.99
646,3389.5
647,6973.91
648,2690.93
649,5295.5723333333335
650,3040.925
651,1781.34
652,683.6133333333335
653,1345.51
654,739.8325
655,2386.827238095238
656,8105.235
657,3424.08
658,595.4826666666668
659,5374.496666666668
660,431.87166666666667
661,601.7053333333332
662,1968.34
663,610.8774999999999
664,4173.13
665,9165.96
666,5257.93
667,6151.3825
668,1778.6825
669,869.35
670,10121.36
671,1019.0825000000001
672,8901.42
673,4839.84
674,806.735
675,601.7765
676,7375.81
677,4748.0
678,755.95
679,714.3875
680,1397.35
681,731.554
682,947.8969999999999
683,6875.54
684,16469.36
685,12203.206666666667
686,1401.99
687,2257.58
688,4595.395
689,1302.16
690,1330.8441666666668
691,5254.0
692,2563.38
693,10025.128333333334
694,2026.6
695,579.1075
696,4075.405
697,6300.672
698,699.42
699,907.4
700,2523.9139999999998
701,1077.0838333333334
702,5187.69
703,1311.34
704,17191.98
705,9716.226666666666
706,900.7180000000001
707,5994.17
708,945.31
709,4342.784666666666
710,4463.9
711,7688.31
712,733.42
713,886.4175
714,670.3125
715,872.9566666666666
716,7081.02
717,1915.17
718,5095.631142857144
719,1007.4434999999999
720,836.2816666666668
721,9504.77
722,4240.191666666667
723,1672.7233333333334
724,705.94
725,912.5591666666669
726,3410.935
727,7507.503333333334
728,5584.24
729,5539.31
730,9304.24
731,4710.33
732,872.5682380952381
733,2124.27
734,8196.265
735,4662.2
736,1437.39
737,1759.392
738,791.6705000000001
739,5291.35
740,655.0400000000001
741,814.3866666666668
742,2614.86
743,4360.4
744,10500.04
745,886.194
746,7915.955
747,1085.0
748,931.4933333333335
749,4378.680666666667
750,636.6395
751,743.31
752,2165.63
753,4408.7716666666665
754,5706.9
755,2933.3316666666665
756,4114.41
757,4095.582333333333
758,4159.376666666667
759,4827.41
760,5090.18
761,3602.5190476190473
762,4314.24
763,2676.24
764,2670.14
765,847.57
766,2684.8212857142858
767,689.9733333333332
768,4552.13
769,9222.325
770,3965.306666666667
771,823.8789999999999
772,7542.95
773,4900.606
774,2123.193333333333
775,3948.84
776,3525.055
777,1142.122
778,2262.83
779,1102.53
780,3914.245
781,14245.67
782,6211.28
783,8853.685
784,4145.21
785,2734.0
786,1037.9633333333334
787,4782.04
788,6438.74
789,2172.25
790,805.62
791,1902.99
792,1400.7775
793,16234.55
794,1662.91
795,809.06
796,709.02
797,5553.26
798,6114.85
799,818.74
800,1416.5933333333332
801,10448.203333333333
802,3137.8
803,11763.07
804,730.19
805,5903.41
806,12846.268
807,675.67
808,4740.2
809,2646.59
810,7389.551666666667
811,2720.49
812,1378.7133333333331
813,2330.1
814,1150.15
815,862.0686666666667
816,6268.18
817,3015.92
818,16667.46
819,7548.29
820,5350.65
821,8110.91
822,639.6256666666667
823,9459.01
824,15574.32
825,3555.63
826,479.65
827,5858.28
828,1046.492
829,1052.5711666666666
830,684.06
831,772.7
832,1924.1845
833,946.8
834,536.9710238095239
835,9861.28
836,2514.97
837,729.925
838,1620.0600000000004
839,1043.08
840,6269.12
841,4596.19
842,4927.93
843,4623.555714285714
844,1967.36
845,927.0393333333334
846,3674.5
847,3906.14
848,865.88
849,1173.5036666666665
850,841.64
851,10126.81
852,6677.600000000001
853,17377.979166666668
854,2054.82
855,1905.87
856,4671.04
857,7330.12
858,10006.11
859,4557.983333333334
860,3285.91
861,693.0842857142858
862,1240.32
863,3761.2
864,1552.29
865,15006.68
866,2223.08
867,936.8698333333334
868,1799.87
869,10221.9
870,1940.28
871,684.7771666666667
872,15913.220166666664
873,9901.74
874,3753.49
875,7458.98
876,14878.27775
877,415.87
878,2530.8425
879,4165.935333333333
880,16757.732142857145
881,674.3463333333333
882,1695.945
883,5744.05
884,8837.39
885,769.5337857142856
886,575.6666666666667
887,10268.53
888,4078.82
889,6292.665714285714
890,9039.3
891,2011.34
892,1780.945
893,612.25
894,7810.943333333334
895,13167.166666666668
896,434.71
897,1177.77
898,945.7189285714284
899,4640.681785714286
900,3603.29
901,795.445
902,8024.37
903,2013.44
904,15887.26
905,693.6233333333334
906,3775.95
907,469.19
908,927.84
909,4077.27
910,7195.22
911,16538.663333333334
912,2119.66
913,15327.68
914,738.2993333333334
915,1671.06
916,4122.68
917,1231.3193333333336
918,2517.32
919,9710.7
920,1489.13
921,2188.2366666666667
922,12642.555333333332
923,1280.35075
924,861.965
925,6114.13
926,9783.51
927,1985.146595238095
928,1044.7303333333334
929,848.8013333333334
930,1617.26
931,3689.14
932,1147.78
933,4818.83
934,974.57
935,4492.73
936,1857.14
937,7382.55
938,3361.6
939,1970.3053333333335
940,659.24
941,3942.87
942,897.82
943,770.62
944,13757.39
945,5178.295999999999
946,4495.273
947,6694.82
948,653.4975
949,5776.486666666668
950,2137.4
951,589.27
952,6238.42
953,4058.635738095238
954,412.97
955,685.5233333333333
956,4399.854666666667
957,1287.32
958,6770.7
959,967.35
960,2491.79
961,10404.293333333333
962,2353.96
963,1067.61
964,2175.48
965,717.15
966,1158.7733333333333
967,790.9841666666666
968,745.42
969,15986.59
970,793.44
971,2931.37
972,2655.7
973,3277.0725
974,2097.86
975,11252.62
976,1652.0466666666666
977,10435.34
978,3481.1333333333337
979,962.41
980,630.08
981,2232.67
982,941.2629999999999
983,10718.826666666666
984,4195.663333333333
985,3653.82
986,1851.585
987,559.2403333333334
988,2683.91
989,10268.12
990,7974.13
991,526.582142857143
992,1281.5830714285714
993,4190.48
994,649.4169047619048
995,1378.0866666666666
996,2917.6721666666667
997,9305.56
998,14237.715333333334
999,8674.078333333333
1000,4305.126666666666
1001,2427.55
1002,8548.36
1003,5199.06
1004,658.835
1005,385.19
1006,1195.99
1007,4802.23
1008,2702.36
1009,2213.27
1010,1053.76
1011,6145.790666666667
1012,847.0448333333334
1013,1869.15
1014,7512.14
1015,3539.2075
1016,4004.21
1017,573.5233333333333
1018,6798.621166666666
1019,3343.565
1020,5092.421666666666
1021,648.1239999999999
1022,4121.37
1023,594.61
1024,658.8125
1025,594.47
1026,4917.56
1027,6563.48
1028,3168.69
1029,715.34
1030,863.1733333333333
1031,3675.395
1032,1006.1723809523809
1033,4243.52
1034,2395.07
1035,749.1286666666667
1036,1029.66
1037,2317.38
1038,2765.2
1039,674.03
1040,5176.8
1041,5221.61
1042,543.4833333333333
1043,1217.71
1044,1664.3266666666668
1045,11759.53
1046,530.93
1047,657.5352857142858
1048,946.98
1049,948.25
1050,951.8776666666669
1051,638.8066666666666
1052,530.39
1053,3395.8466666666664
1054,1153.1266666666668
1055,581.9533333333333
1056,629.8833333333333
1057,740.925
1058,608.868
1059,2659.92
1060,4895.39
1061,870.4843333333333
1062,4209.99
1063,5588.5
1064,4573.37
1065,5121.42
1066,4431.84
1067,3132.640833333333
1068,4258.405333333333
1069,938.27
1070,6763.089166666667
1071,872.3960000000001
1072,3383.8633333333337
1073,10400.63
1074,15272.89
1075,9219.644999999999
1076,4122.55
1077,461.97416666666663
1078,979.2425
1079,1120.37
1080,1632.5613333333336
1081,788.5133333333333
1082,1146.6
1083,3464.48
1084,2674.46
1085,1056.05
1086,12161.85
1087,1924.68
1088,9439.33
1089,986.797
1090,2028.14
1091,579.46
1092,6879.932333333333
1093,1219.2
1094,1071.8605
1095,797.54
1096,467.51266666666663
1097,797.5341666666666
1098,5743.55
1099,465.38
1100,647.3275
1101,2698.11
1102,6484.7973095238085
1103,6156.180666666666
1104,6605.39
1105,8594.19
1106,2687.31
1107,897.14
1108,16101.62
1109,5384.83
1110,15398.458666666666
1111,712.948
1112,1245.2466666666667
1113,17127.235
1114,1817.7134523809523
1115,7812.66
1116,893.9773333333333
1117,3145.64
1118,17066.66
1119,2399.36
1120,2357.06
1121,547.9821904761906
1122,975.0800000000002
1123,14060.545
1124,851.77
1125,1050.0926666666667
1126,9004.77
1127,601.7573333333333
1128,3583.13
1129,6171.398333333333
1130,8561.48
1131,10358.445
1132,6954.445
1133,554.42
1134,3390.808333333333
1135,6462.07
1136,1924.33
1137,566.9166666666666
1138,848.42
1139,1595.18
1140,964.5125000000002
1141,1992.66
1142,4360.4
1143,808.5826666666667
1144,791.06
1145,523.3
1146,16937.753
1147,6532.62
1148,3900.83
1149,4678.39
1150,1208.37
1151,615.9033333333333
1152,1266.84
1153,779.6583333333333
1154,517.2233333333334
1155,492.67
1156,4398.005999999999
1157,740.4854761904763
1158,2512.278166666667
1159,2803.6325
1160,1771.8725
1161,15799.17
1162,1918.16
1163,2436.04
1164,1381.07
1165,5357.1494999999995
1166,821.04
1167,8758.38
1168,1845.3
1169,513.19
1170,2704.42
1171,2787.45
1172,1090.16
1173,621.1725
1174,2680.2846428571434
1175,3763.7833333333338
1176,615.99
1177,744.5222857142857
1178,4615.6075
1179,881.2805000000001
1180,7039.554
1181,14633.85
1182,6799.311
1183,1625.18
1184,12437.445
1185,14184.255714285717
1186,16463.885
1187,6124.7
1188,672.84
1189,5484.93
1190,16173.43
1191,11001.995333333332
1192,16448.5175
1193,3111.69
1194,671.7676666666666
1195,4197.69
1196,4626.15
1197,1128.7
1198,1111.425
1199,3970.17
1200,3519.73
1201,1368.39
1202,4205.645666666667
1203,4096.07
1204,9210.19
1205,519.215
1206,16446.63
1207,1893.068166666667
1208,3990.65
1209,8892.88
1210,1735.73
1211,878.9883333333332
1212,5257.553666666667
1213,2638.09
1214,8870.74
1215,3444.125833333333
1216,585.46
1217,3967.236666666666
1218,11384.26
1219,1688.618
1220,3200.91
1221,2022.59
1222,2250.42
1223,1366.45
1224,959.07
1225,4121.62
1226,5954.76
1227,3546.652
1228,1730.3933333333334
1229,4143.47
1230,16988.86
1231,1982.3866666666665
1232,1995.94
1233,7787.9
1234,7070.87
1235,5265.9416666666675
1236,488.36
1237,8632.45
1238,561.7383333333333
1239,523.96
1240,1115.69
1241,788.4933333333335
1242,8715.705
1243,4618.61
1244,2634.78
1245,986.62
1246,4757.03
1247,3290.74
1248,2881.57
1249,855.64
1250,5416.44
1251,2985.94
1252,6017.821666666668
1253,1755.3
1254,4235.49
1255,3046.37
1256,3381.111
1257,1042.1
1258,14762.52
1259,4987.293333333333
1260,5709.03
1261,1397.7725
1262,1461.335
1263,7063.85
1264,9234.42
1265,6944.27
1266,11887.226666666666
1267,16342.3
1268,2546.6604523809524
1269,981.4070000000002
1270,4226.266904761904
1271,922.1996666666668
1272,1126.76
1273,3541.891666666667
1274,6919.02
1275,17486.275
1276,4498.26
1277,4625.1
1278,3323.7
1279,2237.81
1280,2430.44
1281,1908.33
1282,614.76
1283,4470.205
1284,13013.68
1285,548.52
1286,781.3556666666667
1287,3898.905
1288,2124.0
1289,11113.71
1290,2998.62
1291,1887.3614047619049
1292,2777.0325
1293,3443.3475
1294,1002.5445
1295,4607.58
1296,2757.2140000000004
1297,1345.5356666666664
1298,2471.72
1299,3656.395
1300,16694.36
1301,864.44
1302,8092.38
1303,540.2733333333333
1304,843.6383333333333
1305,4493.34
1306,1703.6275
1307,521.2241666666666
1308,4120.522
1309,16248.890000000003
1310,1630.8953333333332
1311,465.46
1312,4866.72
1313,4304.32
1314,4554.51
1315,4632.54
1316,705.51
1317,710.16
1318,7592.118333333333
1319,8090.99
1320,726.4042857142858
1321,554.0153333333334
1322,6404.96
1323,14210.295
1324,1044.7233333333334
1325,1276.36
1326,886.015
1327,2258.9
1328,526.83
1329,1204.6033333333335
1330,2764.54
1331,3268.7793333333334
1332,1490.87
1333,4094.3475
1334,1165.04
1335,1387.99
1336,2014.1666666666665
1337,2617.61
1338,3128.75
1339,11622.520666666669
1340,16180.23
1341,900.4853333333333
1342,4914.95
1343,1341.5341666666666
1344,4526.5633333333335
1345,9943.79
1346,874.94
1347,3625.19
1348,1632.45
1349,4680.66
1350,616.55
1351,1883.376333333333
1352,5335.19
1353,538.0261904761905
1354,7580.4825
1355,13534.39
1356,477.3575
1357,863.58
1358,1890.59
1359,3981.78
1360,5291.32
1361,8424.73
1362,1644.22
1363,870.6666666666667
1364,680.7685952380953
1365,2007.06
1366,17015.2
1367,4907.95
1368,2358.1465
1369,9221.833333333332
1370,1111.9914285714285
1371,3540.72
1372,1781.81
1373,1439.5
1374,12803.55
1375,2359.34
1376,1199.15
1377,629.16
1378,4958.57
1379,8366.41
1380,684.53
1381,4107.8
1382,9608.97
1383,958.4899999999999
1384,2780.04
1385,478.56
1386,5641.405
1387,850.58
1388,2550.86
1389,4904.26
1390,2893.01
1391,598.385
1392,3991.643333333334
1393,1381.51
1394,8039.485
1395,842.3291666666665
1396,714.34
1397,922.306
1398,4364.3533333333335
1399,1342.08
1400,959.35
1401,1789.99
1402,2416.2833333333333
1403,1216.99
1404,1420.32
1405,7405.7
1406,4803.08
1407,5476.41
1408,4873.48
1409,7892.5205000000005
1410,1373.78
1411,6222.85
1412,8420.61
1413,892.08
1414,499.51
1415,870.9590952380952
1416,939.14
1417,14551.32
1418,4767.12
1419,8399.29
1420,1902.6133333333335
1421,535.84
1422,1664.48
1423,1021.175
1424,5458.98
1425,5192.38
1426,977.5032222222222
1427,2301.43
1428,3635.825
1429,8699.16
1430,1574.42
1431,5178.29
1432,3753.12
1433,766.3432142857142
1434,1084.3664285714285
1435,1865.2245
1436,1801.35
1437,2832.98
1438,4022.83
1439,2470.59
1440,4416.11
1441,1154.16
1442,6885.69
1443,11662.68
1444,3212.44
1445,646.13
1446,747.19
1447,722.05
1448,4824.635
1449,616.23
1450,4255.3
1451,792.0493145743146
1452,948.6886666666667
1453,7525.81
1454,1140.37
1455,728.6366666666665
1456,7279.3125
1457,769.56
1458,5445.69
1459,10334.946666666667
1460,8254.77
1461,726.8725
1462,1913.414
1463,2451.4845
1464,1684.51
1465,817.65
1466,612.3133333333334
1467,1011.27
1468,9087.41
1469,606.0866666666666
1470,969.27
1471,1367.3566666666666
1472,540.6078333333334
1473,822.173
1474,630.305
1475,2262.59
1476,667.5068333333334
1477,4247.4
1478,6407.3
1479,2410.9
1480,12365.944166666668
1481,956.3733333333333
1482,2375.82
1483,931.57
1484,8496.93
1485,511.75
1486,670.6776666666666
1487,4174.616333333333
1488,8780.67
1489,1092.6925
1490,7578.42
1491,872.7046666666668
1492,954.94
1493,1311.1333333333332
1494,3784.485
1495,14472.88
1496,458.76
1497,659.8476666666667
1498,1027.54
1499,6135.701666666668
1500,8308.674
1501,7991.209666666667
1502,1054.41
1503,3296.68
1504,842.8066666666667
1505,1868.02
1506,1276.86
1507,867.89
1508,473.58
1509,1007.3834999999999
1510,1002.5445
1511,2666.28
1512,1768.0500000000002
1513,478.1460000000001
1514,2037.5075
1515,1011.12
1516,5385.46
1517,1184.23
1518,1846.06
1519,3556.37
1520,2552.38
1521,633.15
1522,3943.14
1523,4510.64
1524,15615.65
1525,4887.24
1526,1682.97
1527,676.49
1528,13429.32
1529,4826.16
1530,8721.183333333334
1531,16557.688000000002
1532,1163.4433333333334
1533,678.0210000000001
1534,664.824
1535,637.0716666666667
1536,4656.71
1537,4862.42500885226
1538,7656.433333333333
1539,456.17
1540,686.7275
1541,2937.5258333333336
1542,16238.046999999999
1543,2458.6775
1544,4663.72
1545,9241.46
1546,1057.1083333333333
1547,2389.81
1548,4562.68
1549,459.76916666666665
1550,1352.12
1551,1672.15
1552,14102.020571428573
1553,581.5254880952382
1554,6880.7
1555,4687.33
1556,7211.726
1557,1419.27
1558,5133.946666666667
1559,533.877
1560,2416.96
1561,929.72
1562,520.6
1563,2563.3716666666664
1564,10514.94
1565,2504.09
1566,1064.3
1567,964.4416666666666
1568,756.795
1569,9563.095
1570,1189.729
1571,7291.78
1572,1902.09
1573,1069.4999999999998
1574,4694.07
1575,1019.946
1576,11608.54
1577,12591.06
1578,8528.8
1579,662.1641666666666
1580,3174.15
1581,11842.48
1582,931.67
1583,5757.68
1584,1937.0056666666665
1585,2417.328333333333
1586,638.2125
1587,13922.68
1588,696.0813333333334
1589,7790.91
1590,1097.1375
1591,564.89
1592,4612.64
1593,8628.4
1594,4116.678
1595,742.73
1596,2469.5429999999997
1597,4156.93
1598,718.4283333333334
1599,5839.492833333334
1600,634.95
1601,7195.56
1602,819.7766666666665
1603,9436.38
1604,3541.61
1605,14555.42
1606,1782.83
1607,2647.66
1608,615.4625
1609,4200.713333333333
1610,9317.49
1611,11463.75
1612,3417.5
1613,831.7560000000001
1614,474.975
1615,14046.814999999997
1616,953.7816666666668
1617,11036.990833333333
1618,924.2461666666667
1619,657.7686666666667
1620,1802.84
1621,1870.8
1622,467.2435
1623,3286.439166666666
1624,1939.07
1625,1174.4958333333334
1626,701.1083333333335
1627,6618.15
1628,880.7753333333333
1629,1134.91
1630,5814.26
1631,722.6208333333334
1632,5347.47
1633,8258.29
1634,7656.571000000001
1635,2190.3624999999997
1636,9183.93
1637,5185.7266666666665
1638,1290.46
1639,1284.68
1640,2494.758
1641,657.59
1642,13321.137333333334
1643,913.3297619047621
1644,921.1825
1645,4420.53
1646,817.16
1647,4085.2983333333336
1648,1345.89
1649,2364.43
1650,7088.87
1651,476.05333333333334
1652,6467.6
1653,1926.25
1654,4437.88
1655,5869.69
1656,3620.81
1657,4145.738333333333
1658,932.674
1659,497.41
1660,4265.19
1661,582.8666666666668
1662,5147.77
1663,2495.125
1664,5763.281166666667
1665,3809.03
1666,7283.76
1667,5271.2
1668,6049.753333333334
1669,2565.67
1670,3078.8721666666665
1671,3585.808
1672,16189.53
1673,3827.66
1674,862.2031666666667
1675,6108.86
1676,1035.89
1677,15817.066666666668
1678,3951.15
1679,1155.9483333333333
1680,1075.22
1681,1907.01
1682,2384.876
1683,4551.13
1684,6369.5
1685,3638.98
1686,606.5
1687,4988.25
1688,509.88
1689,1150.15
1690,1353.74
1691,1054.7377142857142
1692,3585.51
1693,16367.3175
1694,9886.01
1695,7508.89
1696,3022.57
1697,778.8925
1698,4340.41
1699,2531.554
1700,762.6860238095239
1701,1545.656
1702,3279.105
1703,2317.41
1704,2382.81
1705,975.645
1706,8410.94
1707,4676.36
1708,4323.195
